ERNv,Host,HighTaxon,LowTaxon,Virus,HostStageInfected,HostTissueInfected,Field,Country,IntermediateHost,CreationDate,ModificationDate,ProvinceA,PathogenValue,HostTaxID,HostGenus,HostFamily,HostOrder,HostClass,PathTaxID,PathGenus,PathFamily,PathOrder,PathClass,PathKingdom,Group
1337,Trichoplusia ni,RNA virus,Tetraviridae,Trichoplusia ni Nudaurelia Beta Virus,EggLarvaAdult,,Field,USA,,2/17/2096,2/12/2099,,,7111,Trichoplusia,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA,Virus
1338,Calliteara pudibunda,RNA virus,Tetraviridae,Dasychira pudibunda Nudaurelia Beta Virus,EggLarvaAdult,,Field,Great Britain/Kent,,2/17/2096,2/12/2099,,,875926,Calliteara,Erebidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA,Virus
1339,Opodiphthera eucalypti,RNA virus,Tetraviridae,Antherea eucalypti Nudaurelia Beta Virus,EggLarvaAdult,,Field,Australia,,2/17/2096,2/12/2099,,,180277,Opodiphthera,Saturniidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA,Virus
1340,Saturnia pavonia,RNA virus,Tetraviridae,Saturnia pavonia Nudaurelia Beta Virus,EggLarvaAdult,,Field,Breat Britain/Sway,,2/17/2096,2/12/2099,,,332931,Saturnia,Saturniidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA,Virus
1341,Euplagia quadripunctaria,RNA virus,Tetraviridae,Callimorpha quadripunctata Nudaurelia Beta Virus,EggLarvaAdult,,Field,Breat Britain/Torby,,2/17/2096,2/12/2099,,,987932,Euplagia,Erebidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA,Virus
1342,Tyria jacobaeae,RNA virus,Tetraviridae,Hypocrita jacobeae Nudaurelia Beta Virus,EggLarvaAdult,,Field,Breat Britain/Lymington,,2/17/2096,2/12/2099,,,179666,Tyria,Erebidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA,Virus
1343,Acherontia atropos,RNA virus,Tetraviridae,Acherontia atropos Nudaurelia B Group virus,EggLarvaAdult,,Field,Canary Islands,,2/17/2096,2/12/2099,,,657993,Acherontia,Sphingidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA,Virus
1344,Setora nitens,RNA virus,Tetraviridae,Setora nitens Nudaurelia Beta Virus,EggLarvaAdult,,Field,Argentina,,2/17/2096,2/12/2099,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Virus
1345,Agraulis vanillae,RNA virus,Tetraviridae,Agraulis vanillae Nudaurelia B Group virus,EggLarvaAdult,,Field,Pakistan,,2/17/2096,2/12/2099,,,2795540,Dione,Nymphalidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA,Virus
1346,Lymantria ninayi,RNA virus,Tetraviridae,Lymantria ninayi Nudaurelia Beta Virus,EggLarvaAdult,,Field,New Guinea/Papua,,2/17/2096,2/12/2099,,,871311,Lymantria,Erebidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA,Virus
1347,Eucocytia meeki,RNA virus,Togaviridae,Eucocytia meeki Nudaurelia Beta Virus,EggLarvaAdult,,Field,New Guinea/Papua,,2/17/2096,2/12/2099,,,1126771,Eucocytia,Noctuidae,Lepidoptera,Insecta,11018,NA,Togaviridae,Martellivirales,Alsuviricetes,Orthornavirae,Virus
1348,Euploea core,RNA virus,Tetraviridae,Euploea corea Nudaurelia Beta Virus,EggLarvaAdult,,Field,"Australia, Germany",,2/17/2096,2/12/2099,,,127258,Euploea,Nymphalidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA,Virus
1542,Aedes cinereus,DNA virus,Iridoviridae,IV,Larva,,Field,Sweeden,,2/17/2096,2/12/2099,,,120872,Aedes,Culicidae,Diptera,Insecta,10486,NA,Iridoviridae,Pimascovirales,Megaviricetes,Bamfordvirae,Virus
1543,Lacanobia oleracea,DNA virus,Baculoviridae,Lacanobia oleracea GV,Larva,,Field,"Scottland, France",,2/18/2096,2/12/2099,,,79499,Lacanobia,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1544,Galleria mellonella,DNA virus,Baculoviridae,Galleria mellonella NPV  (GmMNPV),Larva,"Fat body, hypoderma, tracheal epithelium, cells of hemolymph",Field,"USA, Ukraine, Japan",,2/18/2096,2/12/2099,,,7137,Galleria,Pyralidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1545,Anticarsia gemmatalis,DNA virus,Iridoviridae,Anticarsia gemmatalis IV,Larva,,Field,USA,,2/18/2096,2/12/2099,,,129554,Anticarsia,Erebidae,Lepidoptera,Insecta,10486,NA,Iridoviridae,Pimascovirales,Megaviricetes,Bamfordvirae,Virus
1546,Hyblaea puera,DNA virus,Baculoviridae,Hyblaea puera NPV,Larva,,Field,India/Kerala,,2/19/2096,2/12/2099,,,268502,Hyblaea,Hyblaeidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1547,Cotesia marginiventris,DNA virus,Polydnaviridae,filamentous virus,Larva,calyx fluid,Field,USA,noctuid larvae,2/19/2096,2/12/2099,,,93006,Cotesia,Braconidae,Hymenoptera,Insecta,10482,NA,Polydnaviridae,NA,NA,NA,Virus
1654,Scapteriscus vicinus,DNA virus,Iridoviridae,Scapteriscus vicinus IV,Nymph,,Field,Brazil/Rio Vermelho,,2/19/2096,2/12/2099,,,2126138,Neoscapteriscus,Gryllotalpidae,Orthoptera,Insecta,10486,NA,Iridoviridae,Pimascovirales,Megaviricetes,Bamfordvirae,Virus
1658,Apis mellifera,RNA virus,,Kashmir Bee Virus,Pupa,"gut, eppidermis, tracheal epithelium",Field,India,,2/19/2096,2/12/2099,,,7460,Apis,Apidae,Hymenoptera,Insecta,NA,NA,NA,NA,NA,NA,Virus
1655,Peregrinus maidis,RNA virus,Rhabdoviridae,Paramyxovirus-like  particles,Nymph,,Field,USA,,2/20/2096,2/12/2099,,,222432,Peregrinus,Delphacidae,Hemiptera,Insecta,11270,NA,Rhabdoviridae,Mononegavirales,Monjiviricetes,Orthornavirae,Virus
1548,Simulium neornatipes,DNA virus,Iridoviridae,Simulium neorntipes IV,Larva,,Field,New Caledonia,,2/20/2096,2/12/2099,,,154441,Simulium,Simuliidae,Diptera,Insecta,10486,NA,Iridoviridae,Pimascovirales,Megaviricetes,Bamfordvirae,Virus
1549,Euxoa scandens,DNA virus,Baculoviridae,Euxoa messoria NPV  (EmMNPV),Larva,,Lab,Canada,,2/20/2096,2/12/2099,,Unknown,690670,Euxoa,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1550,Euxoa scandens,DNA virus,Baculoviridae,Agrotis segetum NPV  (AsMNPV),Larva,,Lab,Canada,,2/20/2096,2/12/2099,,Unknown,690670,Euxoa,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1551,Euxoa scandens,DNA virus,Baculoviridae,Autographa californica NPV  (AcMNPV),Larva,,Lab,Canada,,2/20/2096,2/12/2099,,Unknown,690670,Euxoa,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1552,Euxoa scandens,DNA virus,Baculoviridae,NPV,Larva,,Lab,Canada,,2/20/2096,2/12/2099,,Unknown,690670,Euxoa,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1553,Trichoplusia ni,DNA virus,Baculoviridae,Orgyia pseudotsugata NPV  (OpMNPV),Larva,,Lab,USA,,2/20/2096,2/12/2099,,,7111,Trichoplusia,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1554,Galleria mellonella,DNA virus,Iridoviridae,Sericethis pruinosa IV,Larva,Hemocytes,Lab,USA,,2/20/2096,2/12/2099,,,7137,Galleria,Pyralidae,Lepidoptera,Insecta,10486,NA,Iridoviridae,Pimascovirales,Megaviricetes,Bamfordvirae,Virus
1125,Sericesthis pruinosa,DNA virus,Iridoviridae,Sericethis pruinosa IV Type 2,,,Field,USA,,2/20/2096,2/3/2000,,,NA,NA,NA,NA,NA,10486,NA,Iridoviridae,Pimascovirales,Megaviricetes,Bamfordvirae,Virus
1555,Artogeia rapae,DNA virus,Parvoviridae,Pieris rapae densonucleosis-like virus,Larva,,Field,Taiwan,,2/24/2096,2/12/2099,,,64459,Pieris,Pieridae,Lepidoptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
1556,Mythimna unipuncta,DNA virus,Baculoviridae,Pseudaletia unipuncta GV,Larva,,Field,USA/Oregon,,2/24/2096,2/12/2099,,,103831,Mythimna,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1557,Mythimna unipuncta,DNA virus,Baculoviridae,Pseudaletia unipuncta NPV,Larva,,,,,2/24/2096,2/12/2099,,,103831,Mythimna,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1558,Mythimna unipuncta,DNA virus,Baculoviridae,Scotogramma trifolii GV,Larva,,Field,,,2/24/2096,2/12/2099,,,103831,Mythimna,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1642,Epilachna varivestis,RNA virus,Reoviridae,reovirus-like particles,LarvaAdult,"Nurse cells in germarium of ovariole, ovulated oocyte, egg, teste, accessory gland, maxillary gland, malphighian tubule, mid-and hind gut, epidermis, nervous system, fat body, oenocyte, hemocytes, tracheocytes, and muscles",Field,Brazil,,2/24/2096,2/12/2099,,,447619,Epilachna,Coccinellidae,Coleoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
1559,Pseudoplusia includens,DNA virus,Iridoviridae,Pseudoplusia includens IV (PIIV),Larva,non-cellular cuticle layers of integument,Field,USA,,2/25/2096,2/12/2099,,,689277,Chrysodeixis,Noctuidae,Lepidoptera,Insecta,10486,NA,Iridoviridae,Pimascovirales,Megaviricetes,Bamfordvirae,Virus
1560,Elasmopalpus lignosellus,DNA virus,Poxviridae,Elasmopalpus lignosellus EPV (subgroup B),Larva,"Hemocytes, fat body",Field,USA,,2/25/2096,2/12/2099,,,1511197,Elasmopalpus,Pyralidae,Lepidoptera,Insecta,10240,NA,Poxviridae,Chitovirales,Pokkesviricetes,Bamfordvirae,Virus
1126,Apis mellifera,RNA virus,,Black Queen Cell Virus,,,,,,2/27/2096,2/12/2099,,,7460,Apis,Apidae,Hymenoptera,Insecta,NA,NA,NA,NA,NA,NA,Virus
1127,Apis mellifera,RNA virus,,Sacbrood Virus,,,,,,2/27/2096,2/12/2099,,,7460,Apis,Apidae,Hymenoptera,Insecta,NA,NA,NA,NA,NA,NA,Virus
1128,Dilta hibernica,DNA virus,Baculoviridae,Dilta hibernica NPV,,midgut epithelium,Field,Seeden,,2/27/2096,2/12/2099,,,NA,NA,NA,NA,NA,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1561,Chaoborus crystallinus,DNA virus,Baculoviridae,Nonoccluded baculovirus-like particle,Larva,Midgut epithelium,Field,Sweeden,,2/27/2096,2/12/2099,,,41813,Chaoborus,Chaoboridae,Diptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1562,Plutella xylostella,DNA virus,Baculoviridae,Plutella xylostella NPV,Larva,,Field,England,,2/27/2096,2/12/2099,,,51655,Plutella,Plutellidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1563,Trichoplusia ni,DNA virus,Baculoviridae,Plutella xylostella NPV,Larva,,Lab,USA,,2/27/2096,2/12/2099,,,7111,Trichoplusia,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1564,Pseudoplusia includens,DNA virus,Baculoviridae,Plutella xylostella NPV,Larva,,Lab,USA,,2/27/2096,2/12/2099,,,689277,Chrysodeixis,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1565,Spodoptera ornithogalli,DNA virus,Baculoviridae,Plutella xylostella NPV,Larva,,Lab,USA,,2/27/2096,2/12/2099,,,42029,Spodoptera,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1566,Helicoverpa zea,DNA virus,Baculoviridae,Plutella xylostella NPV,Larva,,Lab,USA,,2/27/2096,2/12/2099,,,7113,Helicoverpa,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1567,Agrotis ipsilon,DNA virus,Baculoviridae,Plutella xylostella NPV,Larva,,Lab,USA,,2/27/2096,2/12/2099,,,56364,Agrotis,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1568,Hypena scabra,DNA virus,Baculoviridae,NPV,Larva,,Lab,USA,,2/27/2096,12/28/2000,,,95219,Hypena,Erebidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1569,Spodoptera frugiperda,DNA virus,Baculoviridae,Plutella xylostella NPV,Larva,,Lab,USA,,2/27/2096,2/12/2099,,,7108,Spodoptera,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1570,Plutella xylostella,DNA virus,Baculoviridae,Putella xylostella GV,Larva,,Lab,Japan,,2/27/2096,2/12/2099,,,51655,Plutella,Plutellidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1571,Cadra figulilella,DNA virus,Baculoviridae,GV,Larva,,Field,USA,,2/27/2096,2/12/2099,,,1371672,Cadra,Pyralidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1572,Cadra figulilella,DNA virus,Baculoviridae,NPV,Larva,,Field,USA,,2/27/2096,2/12/2099,,,1371672,Cadra,Pyralidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1573,Plodia interpunctella,DNA virus,Baculoviridae,Cadra figulilella GV,Larva,,Lab,USA,,2/27/2096,2/12/2099,,,58824,Plodia,Pyralidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1574,Plodia interpunctella,DNA virus,Baculoviridae,Cadra figulilella NPV,Larva,,Lab,USA,,2/27/2096,2/12/2099,,,58824,Plodia,Pyralidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1575,Ephestia elutella,DNA virus,Baculoviridae,Cadra figulilella NPV,Larva,,Lab,USA,,2/27/2096,2/12/2099,,,1373157,Ephestia,Pyralidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1328,Diabrotica undecimpunctata,DNA virus,Baculoviridae,Diabrotica undecimpunctata NOBV-like,Adult,"Hemocytes, midgut cells",Field,USA,,2/27/2096,2/12/2099,,,50387,Diabrotica,Chrysomelidae,Coleoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1329,Diabrotica undecimpunctata,,,filamentous virus-like particle,Adult,"Hemocytes, midgut cells",Field,USA,,2/27/2096,2/12/2099,,,50387,Diabrotica,Chrysomelidae,Coleoptera,Insecta,NA,NA,NA,NA,NA,NA,Virus
1129,Agraulis vanillae,DNA virus,Parvoviridae,Agraulis vanillae DNV,,,Field,United Kingdom,,2/28/2096,2/12/2099,,,2795540,Dione,Nymphalidae,Lepidoptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
1130,Casphalia extranea,DNA virus,Parvoviridae,Casphalia extranea DNV,,,Field,,,2/28/2096,2/12/2099,,,NA,NA,NA,NA,NA,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
1131,Corethrella appendiculata,DNA virus,Iridoviridae,Corethrella brakeleyi IV,,,,,,3/2/2096,2/12/2099,,,1370023,Corethrella,Chaoboridae,Diptera,Insecta,10486,NA,Iridoviridae,Pimascovirales,Megaviricetes,Bamfordvirae,Virus
1132,Culex salinarius,DNA virus,Iridoviridae,Culiseta IV,,,,,,3/5/2096,2/12/2099,,,38743,Culex,Culicidae,Diptera,Insecta,10486,NA,Iridoviridae,Pimascovirales,Megaviricetes,Bamfordvirae,Virus
1133,Culex territans,DNA virus,Iridoviridae,Culiseta IV,,,,,,3/5/2096,2/12/2099,,,42431,Culex,Culicidae,Diptera,Insecta,10486,NA,Iridoviridae,Pimascovirales,Megaviricetes,Bamfordvirae,Virus
1134,Aedes aegypti,DNA virus,Iridoviridae,SIV,,,,,,3/5/2096,2/12/2099,,,7159,Aedes,Culicidae,Diptera,Insecta,10486,NA,Iridoviridae,Pimascovirales,Megaviricetes,Bamfordvirae,Virus
1576,Chaoborus astictopus,DNA virus,Baculoviridae,Chaoborus astictopus NOBV-like,Larva,,,,,3/5/2096,2/12/2099,,,53523,Chaoborus,Chaoboridae,Diptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1330,Gyrinus natator,DNA virus,Baculoviridae,Gyrinus natator NOBV-like,Adult,Midgut epithelium,,,,3/5/2096,2/12/2099,,,1553335,Gyrinus,Gyrinidae,Coleoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1135,Bacillus rossius,DNA virus,Baculoviridae,Bacillus rossius NOBV-like,,Midgut epithelium,,,,3/5/2096,2/12/2099,,,75184,Bacillus,Bacillidae,Phasmatodea,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1136,Acheta domesticus,DNA virus,Baculoviridae,Acheta domesticus NOBV-like,,,,,,3/7/2096,12/28/2000,,,6997,Acheta,Gryllidae,Orthoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1137,Pentalonia nigronervosa,DNA virus,Baculoviridae,Pentalonia nigronervosa NOBV-like,,,,,,3/7/2096,2/12/2099,,,693967,Pentalonia,Aphididae,Hemiptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1138,Pulex simulans,DNA virus,Baculoviridae,Pulex simulans NOBV-like,,Midgut epithelium,,,,3/7/2096,2/12/2099,,,154009,Pulex,Pulicidae,Siphonaptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1331,Apis mellifera,DNA virus,Baculoviridae,Nonoccluded baculovirus-like,Adult,Fat body,,,,3/7/2096,2/12/2099,,,7460,Apis,Apidae,Hymenoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1332,Tenebrio molitor,DNA virus,Baculoviridae,Tenebrio molitar NOBV-like,Adult,Midgut epithelium,,,,3/7/2096,2/12/2099,,,7067,Tenebrio,Tenebrionidae,Coleoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1577,Scolytus scolytus,DNA virus,Baculoviridae,Scolytus scolytus NOBV-like,Larva,,,,,3/7/2096,2/12/2099,,,1002013,Scolytus,Curculionidae,Coleoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1333,Glossina pallidipes,DNA virus,Baculoviridae,Glossina pallidipes NOBV,Adult,Salivary gland,,,,3/7/2096,2/12/2099,,,7398,Glossina,Glossinidae,Diptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1659,Merodon equestris,DNA virus,Baculoviridae,Merodon equestris NOBV-like,PupaAdult,Salivary gland,,,,3/7/2096,2/12/2099,,,511117,Merodon,Syrphidae,Diptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1139,Darna nararia,DNA virus,Baculoviridae,Natada nararia GV,,,,,,3/7/2096,2/12/2099,,,NA,NA,NA,NA,NA,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1140,Choristoneura murinana,DNA virus,Baculoviridae,Cacoecia murinana GV,,,,,,3/7/2096,2/12/2099,,,106494,Choristoneura,Tortricidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1141,Discestra trifolii,DNA virus,Baculoviridae,Scotogramma trifolii GV,,,,,,3/7/2096,2/12/2099,,,987454,Anarta,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1142,Aedes sollicitans,RNA virus,Reoviridae,CPV,,,,,,4/24/2096,2/12/2099,,,310513,Ochlerotatus,Culicidae,Diptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
1143,Choristoneura fumiferana,DNA virus,Baculoviridae,Choristoneura occidentalis GV,,,Field,Canada,,5/2/2096,2/12/2099,recorded from Canada,Insignificant control agent,7141,Choristoneura,Tortricidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1144,Mamestra configurata,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Field,Canada,,5/2/2096,2/12/2099,SK,Useful control agent,174822,Mamestra,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1145,Simulium vittatum,DNA virus,Iridoviridae,Simulium vittatum IV,,,Field,Canada,,5/2/2096,2/12/2099,SK,Unknown,7192,Simulium,Simuliidae,Diptera,Insecta,10486,NA,Iridoviridae,Pimascovirales,Megaviricetes,Bamfordvirae,Virus
1146,Bombyx mandarina,RNA virus,Picornaviridae,Infectious flacherie virus,,,Field,Japan,,7/6/2096,2/12/2099,,,7092,Bombyx,Bombycidae,Lepidoptera,Insecta,12058,NA,Picornaviridae,Picornavirales,Pisoniviricetes,Orthornavirae,Virus
1147,Cicadulina bimaculata,RNA virus,Reoviridae,Leafhopper A virus,,,,,,7/6/2096,2/12/2099,,,NA,NA,NA,NA,NA,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
1148,Helicoverpa armigera,DNA virus,Baculoviridae,Heliothis armigera GV,,,,,,7/7/2096,2/12/2099,,,29058,Helicoverpa,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1149,Calliphora vomitoria,DNA virus,Baculoviridae,NPV,,,,,,7/8/2096,2/12/2099,,,27454,Calliphora,Calliphoridae,Diptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1150,Aedes flavescens,DNA virus,Poxviridae,EPV,,,,,,7/8/2096,2/12/2099,,,662894,Ochlerotatus,Culicidae,Diptera,Insecta,10240,NA,Poxviridae,Chitovirales,Pokkesviricetes,Bamfordvirae,Virus
1151,Anopheles albimanus,DNA virus,Poxviridae,EPV,,,,,,7/8/2096,2/12/2099,,,7167,Anopheles,Culicidae,Diptera,Insecta,10240,NA,Poxviridae,Chitovirales,Pokkesviricetes,Bamfordvirae,Virus
1152,Culex quinquefasciatus,DNA virus,Iridoviridae,IV,,,,,,7/8/2096,2/12/2099,,,7176,Culex,Culicidae,Diptera,Insecta,10486,NA,Iridoviridae,Pimascovirales,Megaviricetes,Bamfordvirae,Virus
1153,Culiseta annulata,DNA virus,Parvoviridae,DNV,,,,,,7/8/2096,2/12/2099,,,332058,Culiseta,Culicidae,Diptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
1154,Arge pectoralis,DNA virus,Baculoviridae,GV,,,,,,7/8/2096,2/12/2099,,,455474,Arge,Argidae,Hymenoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1155,Hypercompe icasia,DNA virus,Baculoviridae,GV,,,,,,7/8/2096,2/12/2099,,,694597,Hypercompe,Erebidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1156,Pericallia ricini,DNA virus,Baculoviridae,GV,,,,,,7/8/2096,2/12/2099,,,337079,Olepa,Erebidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1157,Phragmatobia fuluginosa,DNA virus,Baculoviridae,GV,,,,,,7/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1158,Spilosoma punctaria,DNA virus,Iridoviridae,IV,,,,,,7/8/2096,2/12/2099,,,2249631,Spilosoma,Erebidae,Lepidoptera,Insecta,10486,NA,Iridoviridae,Pimascovirales,Megaviricetes,Bamfordvirae,Virus
1159,Alsophila pometaria,DNA virus,Baculoviridae,GV,,,,,,7/8/2096,2/12/2099,,,689273,Alsophila,Geometridae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1160,Lambdina fiscellaria somniaria,DNA virus,Baculoviridae,GV,,,,,,7/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1161,Lambdina fiscellaria lugubrosa,DNA virus,Baculoviridae,GV,,,,,,7/8/2096,2/12/2099,,,84293,Lambdina,Geometridae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1162,Nepytia freemani,RNA virus,Reoviridae,CPV,,,,,,7/8/2096,2/12/2099,,,942327,Nepytia,Geometridae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
1163,Selidosema suavis,RNA virus,Reoviridae,CPV,,,,,,7/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
1164,Malacosoma californicum pluviale,DNA virus,Baculoviridae,GV,,,,,,7/10/2096,2/12/2099,BC,Useful control agent,151313,Malacosoma,Lasiocampidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1165,Euproctis pseudoconspersa,RNA virus,Reoviridae,CPV,,,,,,7/10/2096,2/12/2099,,,1510228,Euproctis,Erebidae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
1166,Lymantria dispar japonica,DNA virus,Baculoviridae,NPV,,,,,,7/10/2096,2/12/2099,,,13123,Lymantria,Erebidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1167,Achaea janata,DNA virus,Baculoviridae,NPV,,,,,,7/10/2096,2/12/2099,,,378752,Achaea,Erebidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1168,Diparopsis watersi,RNA virus,Reoviridae,CPV,,,,,,7/10/2096,2/12/2099,,,NA,NA,NA,NA,NA,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
1169,Discestra trifolii,DNA virus,Baculoviridae,GV,,,,,,7/10/2096,2/12/2099,,,987454,Anarta,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
