"","presence","Host","Virus","HighTaxon","LowTaxon","LogMaxDose","HostStageTested","Group","Order","Family"
"15810",0,"Lymantria dispar","Dasychira basiflava NPV","DNA virus","Baculoviridae","7 pibs/ml","Larva","Viruses","Lepidoptera","Lymantriidae"
"15910",0,"Cadra cautella","Plodia interpunctella GV","DNA virus","Baculoviridae","5 pibs/g of diet","Larva","Viruses","Lepidoptera","Pyralidae"
"16010",0,"Helicoverpa zea","Cydia pomonella GV","DNA virus","Baculoviridae","11 pibs/gal","Larva","Viruses","Lepidoptera","Noctuidae"
"16110",0,"Amyelois transitella","Cydia pomonella GV","DNA virus","Baculoviridae","11 pibs/gal","Larva","Viruses","Lepidoptera","Pyralidae"
"16210",0,"Lemyra imparilis","Bombyx mori NPV","DNA virus","Baculoviridae","","Larva","Viruses","Lepidoptera","Arctiidae"
"16310",0,"Euproctis similis","Bombyx mori NPV","DNA virus","Baculoviridae","","Larva","Viruses","Lepidoptera","Lymantriidae"
"16410",0,"Euproctis similis","Bombyx mori NPV","DNA virus","Baculoviridae","","Larva","Viruses","Lepidoptera","Lymantriidae"
"16510",0,"Papilio helenus","Bombyx mori NPV","DNA virus","Baculoviridae","","Larva","Viruses","Lepidoptera","Papilionidae"
"1662",0,"Artogeia rapae","Bombyx mori NPV","DNA virus","Baculoviridae","","Larva","Viruses","",""
"1671",0,"Diaphania pyloalis","Bombyx mori NPV","DNA virus","Baculoviridae","","Larva","Viruses","Lepidoptera","Pyralidae"
"1681",0,"Theretra oldenlandiae","Bombyx mori NPV","DNA virus","Baculoviridae","","Larva","Viruses","Lepidoptera","Sphingidae"
"1691",0,"Thymelicus flavus","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Hesperiidae"
"1701",0,"Lycaena phlaeas","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Lycaenidae"
"1711",0,"Polyommatus icarus","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Lycaenidae"
"1721",0,"Aglais urticae","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Nymphalidae"
"1731",0,"Argynnis paphia","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Nymphalidae"
"1741",0,"Clossiana selene","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Nymphalidae"
"1751",0,"Vanessa cardui","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Nymphalidae"
"1761",0,"Inachis io","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Nymphalidae"
"1771",0,"Polygonia c-album","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Nymphalidae"
"1781",0,"Vanessa atalanta","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Nymphalidae"
"1791",0,"Pieris brassicae","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Pieridae"
"1801",0,"Artogeia napi","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Pieridae"
"1811",0,"Artogeia rapae","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","",""
"1821",0,"Maniola jurtina","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Satyridae"
"1831",0,"Melanargia galathea","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Satyridae"
"1841",0,"Pararge aegeria","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Nymphalidae"
"1851",0,"Pyronia tithonus","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Satyridae"
"1861",0,"Cydia pomonella","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Tortricidae"
"1871",0,"Epermenia chaerophyllella","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Epermeniidae"
"1881",0,"Yponomeuta cagnatella","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Yponomeutidae"
"1891",0,"Nematus ribesii","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Hymenoptera","Tenthredinidae"
"1901",0,"Neodiprion sertifer","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Hymenoptera","Diprionidae"
"1911",0,"Gilpinia hercyniae","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Hymenoptera","Diprionidae"
"1921",0,"Arctia caja","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Arctiidae"
"1931",0,"Spilosoma lutea","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Arctiidae"
"1941",0,"Tyria jacobaeae","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Arctiidae"
"1951",0,"Cilix glaucata","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Drepanidae"
"1961",0,"Biston betularia","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Geometridae"
"1971",0,"Campaea margaritata","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Geometridae"
"1981",0,"Dysstroma truncata","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Geometridae"
"1991",0,"Cyclophora albipunctata","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Geometridae"
"2001",0,"Cyclophora punctaria","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Geometridae"
"2011",0,"Ecliptopera silaceata","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Geometridae"
"2021",0,"Hemistola chrysoprasaria","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Geometridae"
"2031",0,"Idaea aversata","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Geometridae"
"2041",0,"Odontopera bidentata","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Geometridae"
"2051",0,"Operophtera brumata","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Geometridae"
"2061",0,"Opisthograptis luteolata","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Geometridae"
"2071",0,"Ourapteryx sambucaria","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Geometridae"
"2081",0,"Selenia dentaria","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Geometridae"
"2091",0,"Timandra griseata","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Geometridae"
"2101",0,"Xanthorhoe montanata","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Geometridae"
"2111",0,"Xanthorhoe fluctuata","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Geometridae"
"2121",0,"Xanthorhoe spadicearia","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Geometridae"
"2131",0,"Malacosoma neustria","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Lasiocampidae"
"2141",0,"Philudoria potatoria","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Lasiocampidae"
"2151",0,"Calliteara pudibunda","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Lymantriidae"
"2161",0,"Euproctis chrysorrhoea","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Lymantriidae"
"2171",0,"Acronicta americana","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"2181",0,"Agrotis segetum","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"2191",0,"Anaplectoides prasina","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"2201",0,"Autographa pulchrina","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"2211",0,"Autographa gamma","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"2221",0,"Craniophora ligustri","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"2231",0,"Diachrysia chrysitis","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"2241",0,"Diarisa mendica","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","",""
"2251",0,"Lacanobia oleracea","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"2261",0,"Helicoverpa zea","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"2271",0,"Mamestra brassicae","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"2281",0,"Melanchra persicariae","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"2291",0,"Mythimna separata","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"2301",0,"Noctua fimbriata","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"2311",0,"Panolis flammea","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"2321",0,"Peridroma saucia","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"2331",0,"Phlogophora meticulosa","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"2341",0,"Polia nebulosa","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"2351",0,"Spodoptera littoralis","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"2361",0,"Xestia baja","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"2371",0,"Xestia c-nigrum","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Noctuidae"
"2381",0,"Cerura vinula","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Notodontidae"
"2391",0,"Chaonia ruficornis","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Notodontidae"
"2401",0,"Phalera bucephala","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Notodontidae"
"2411",0,"Furcula borealis","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Notodontidae"
"2421",0,"Saturnia pavonia","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Saturniidae"
"2431",0,"Sphinx pinastri","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Sphingidae"
"2441",0,"Manduca sexta","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Sphingidae"
"2451",0,"Laothoe populi","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Sphingidae"
"2461",0,"Smerinthus ocellata","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Sphingidae"
"2471",0,"Plutella xylostella","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Plutellidae"
"2481",0,"Zygaena filipendulae","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae","6 pibs/larva","Larva","Viruses","Lepidoptera","Zygaenidae"
"2491",0,"Mamestra brassicae","Agrotis segetum NPV  (AsMNPV)","DNA virus","Baculoviridae","","","Viruses","Lepidoptera","Noctuidae"
"2501",0,"Hypena scabra","Anticarsia gemmatalis NPV  (AgMNPV)","DNA virus","Baculoviridae","","","Viruses","Lepidoptera","Noctuidae"
"2511",0,"Spodoptera frugiperda","Anticarsia gemmatalis NPV  (AgMNPV)","DNA virus","Baculoviridae","","","Viruses","Lepidoptera","Noctuidae"
"2531",0,"Spilosoma subcarnea","Euproctis similis NPV","DNA virus","Baculoviridae","","","Viruses","Lepidoptera","Arctiidae"
"2541",0,"Bombyx mori","Euproctis similis NPV","DNA virus","Baculoviridae","","","Viruses","Lepidoptera","Bombycidae"
"2551",0,"Mythimna separata","Euproctis similis NPV","DNA virus","Baculoviridae","","","Viruses","Lepidoptera","Noctuidae"
"2561",0,"Galleria mellonella","Euproctis similis NPV","DNA virus","Baculoviridae","","","Viruses","Lepidoptera","Pyralidae"
"2571",0,"Samia cynthia","Euproctis similis NPV","DNA virus","Baculoviridae","","","Viruses","Lepidoptera","Saturniidae"
"2581",0,"Melanchra persicariae","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae","","","Viruses","Lepidoptera","Noctuidae"
"2631",0,"Aedes taeniorhynchus","Corethrella brakeleyi IV","DNA virus","Iridoviridae","","Larva","Viruses","Diptera","Culicidae"
"2641",0,"Aedes sollicitans","Corethrella brakeleyi IV","DNA virus","Iridoviridae","","Larva","Viruses","Diptera","Culicidae"
"2651",0,"Psorophora ferox","Corethrella brakeleyi IV","DNA virus","Iridoviridae","","Larva","Viruses","Diptera","Culicidae"
"2661",0,"Culiseta inornata","Culiseta IV","DNA virus","Iridoviridae","","","Viruses","Diptera","Culicidae"
"2671",0,"Culiseta melanura","Culiseta IV","DNA virus","Iridoviridae","","","Viruses","Diptera","Culicidae"
"2681",0,"Culex salinarius","Culiseta IV","DNA virus","Iridoviridae","","","Viruses","Diptera","Culicidae"
"2691",0,"Culex territans","Culiseta IV","DNA virus","Iridoviridae","","","Viruses","Diptera","Culicidae"
"2701",0,"Orgyia pseudotsugata","Choristoneura fumiferana NPV  (CfMNPV)","DNA virus","Baculoviridae","not available","","Viruses","Lepidoptera","Lymantriidae"
"2711",0,"Orgyia pseudotsugata","Choristoneura fumiferana GV","DNA virus","Baculoviridae","not available","","Viruses","Lepidoptera","Lymantriidae"
"3671",0,"Agrotis segetum","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Lepidoptera","Noctuidae"
"3681",0,"Anthela varia","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Lepidoptera","Anthelidae"
"3691",0,"Cactoblastis cactorum","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Lepidoptera","Pyralidae"
"3701",0,"Chrysodeixis chalcites","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Lepidoptera","Noctuidae"
"3711",0,"Euproctis subflava","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Lepidoptera","Lymantriidae"
"3721",0,"Galleria mellonella","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Lepidoptera","Pyralidae"
"3731",0,"Lymantria dispar","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Lepidoptera","Lymantriidae"
"3741",0,"Manduca quinquemaculata","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Lepidoptera","Sphingidae"
"3751",0,"Manduca sexta","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Lepidoptera","Sphingidae"
"3761",0,"Nomophila nearctica","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Lepidoptera","Pyralidae"
"3771",0,"Orgyia anartoides","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Lepidoptera","Lymantriidae"
"3781",0,"Papilio xuthus","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Lepidoptera","Papilionidae"
"3791",0,"Pieris brassicae","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Lepidoptera","Pieridae"
"3801",0,"Artogeia rapae","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","",""
"3811",0,"Plusia nigrisigna","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Lepidoptera","Noctuidae"
"3821",0,"Plutella xylostella","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Lepidoptera","Plutellidae"
"3831",0,"Spodoptera exigua","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Lepidoptera","Noctuidae"
"3841",0,"Spodoptera frugiperda","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Lepidoptera","Noctuidae"
"3851",0,"Spodoptera litura","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Lepidoptera","Noctuidae"
"3861",0,"Spodoptera mauritia","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Lepidoptera","Noctuidae"
"3871",0,"Spodoptera ornithogalli","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Lepidoptera","Noctuidae"
"3881",0,"Trichoplusia ni","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Lepidoptera","Noctuidae"
"3891",0,"Apis mellifera","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Hymenoptera","Apidae"
"3901",0,"Brachymeria intermedia","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Hymenoptera","Chalcididae"
"3911",0,"Campoletis perdistinctus  ","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Hymenoptera","Ichneumonidae"
"3921",0,"Chelonus blackburni","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Hymenoptera","Braconidae"
"3931",0,"Meteorus leviventris","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Hymenoptera","Braconidae"
"3941",0,"Musca domestica","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Diptera","Muscidae"
"3951",0,"Voria ruralis","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Diptera","Tachinidae"
"3961",0,"Hippodamia convergens","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Coleoptera","Coccinellidae"
"3971",0,"Phaedon brassicae","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Coleoptera","Chrysomelidae"
"3981",0,"Chrysopa carnea","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Neuroptera","Chrysopidae"
"3991",0,"Geocoris pallens","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Heteroptera","Lygaeidae"
"4001",0,"Laodelphax striatellus","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Homoptera","Delphacidae"
"4011",0,"Orius tristicolor","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Heteroptera","Anthocoridae"
"4021",0,"Nephotettix cincticeps","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Homoptera","Cicadellidae"
"4031",0,"Nilaparvata lugens","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae","","","Viruses","Homoptera","Delphacidae"
